8	53	424	6.625	0.358	0.981	1.54	152	416	99	0
8	46	368	5.75	0.391	0.951	1.85	144	350	78	0
11	42	462	3.818	0.335	0.829	2.25	155	383	69	0
12	62	744	5.167	0.234	0.66	1.58	174	491	110	0
9	99	891	11	0.464	0.942	2.52	413	839	164	0
8	31	248	3.875	0.327	0.79	1.84	81	196	44	0
9	101	909	11.222	0.442	0.861	2.68	402	783	150	0
10	126	1260	12.6	0.41	0.833	2.63	516	1049	196	0
9	35	315	3.889	0.263	0.667	2.86	83	210	29	0
8	45	360	5.625	0.469	0.956	2.91	169	344	58	0
1	45	45	45	0.756	1	5.67	34	45	6	1
7	35	245	5	0.453	0.873	2.47	111	214	45	0
9	122	1098	13.556	0.339	0.947	2.57	372	1040	145	0
5	8	40	1.6	0.35	0.675	4.67	14	27	3	0
8	20	160	2.5	0.525	0.938	3.5	84	150	24	0
10	96	960	9.6	0.418	0.886	2.49	401	851	161	0
1	13	13	13	0.692	1	4.5	9	13	2	1
9	82	738	9.111	0.329	0.871	2.11	243	643	115	0
9	97	873	10.778	0.328	0.921	1.77	286	804	162	0
12	8	96	0.667	0.198	1	2.11	19	96	9	0
10	65	650	6.5	0.445	0.911	2.58	289	592	112	0
10	101	1010	10.1	0.466	0.893	3.02	471	902	156	0
10	126	1260	12.6	0.463	0.848	3.16	584	1068	185	0
8	40	320	5	0.391	0.991	2.08	125	317	60	0
14	339	4746	24.214	0.248	0.547	2.44	1175	2596	481	0
44	3	132	0.068	0.598	0.841	2.47	79	111	32	1
8	14	112	1.75	0.223	0.661	3.57	25	74	7	0
11	96	1056	8.727	0.331	0.954	4.32	350	1007	81	0
304	463	140752	1.523	0.063	0.121	3.91	8898	17081	2273	1
9	80	720	8.889	0.338	0.954	2.04	243	687	119	0
1	51	51	51	0.471	1	2.4	24	51	10	1
5	46	230	9.2	0.278	0.835	2.21	64	192	29	0
5	30	150	6	0.16	0.66	1.71	24	99	14	0
10	98	980	9.8	0.448	0.881	2.74	439	863	160	0
1	49	49	49	0.286	1	7	14	49	2	0
9	36	324	4	0.42	0.889	2	136	288	68	0
10	80	800	8	0.314	0.799	2.06	251	639	122	0
9	69	621	7.667	0.343	0.876	1.75	213	544	122	0
22	26	572	1.182	0.283	0.918	1.93	162	525	84	0
10	53	530	5.3	0.34	0.9	1.82	180	477	99	0
10	40	400	4	0.338	0.878	1.9	135	351	71	0
11	13	143	1.182	0.42	0.979	2.22	60	140	27	0
9	75	675	8.333	0.396	0.914	2.21	267	617	121	0
25	118	2950	4.72	0.268	0.745	2.02	791	2198	392	0
9	47	423	5.222	0.333	0.757	2.39	141	320	59	0
14	340	4760	24.286	0.259	0.592	2.45	1232	2819	503	0
9	123	1107	13.667	0.395	0.991	2.84	437	1097	154	0
7	16	112	2.286	0.42	0.768	2.14	47	86	22	0
9	24	216	2.667	0.537	1	2.9	116	216	40	0
11	118	1298	10.727	0.348	0.797	2.71	452	1035	167	0
10	18	180	1.8	0.511	0.872	2.97	92	157	31	0
9	45	405	5	0.425	0.938	2.77	172	380	62	0
1	48	48	48	0.875	1	10.5	42	48	4	1
1	29	29	29	0.586	1	2.13	17	29	8	1
8	59	472	7.375	0.292	0.888	1.82	138	419	76	0
10	38	380	3.8	0.432	0.939	2.78	164	357	59	0
10	49	490	4.9	0.59	0.982	3.11	289	481	93	0
10	21	210	2.1	0.348	0.757	3.17	73	159	23	0
10	66	660	6.6	0.324	0.78	2.25	214	515	95	0
12	98	1176	8.167	0.267	0.627	2.33	314	737	135	0
10	11	110	1.1	0.427	1	1.52	47	110	31	0
12	42	504	3.5	0.355	0.788	2.71	179	397	66	0
9	76	684	8.444	0.38	0.95	2.2	260	650	118	0
10	99	990	9.9	0.473	0.917	2.93	468	908	160	0
9	32	288	3.556	0.382	0.792	2.16	110	228	51	0
10	85	850	8.5	0.324	0.675	2.25	275	574	122	0
10	43	430	4.3	0.458	0.94	3.58	197	404	55	0
10	48	480	4.8	0.331	0.742	2.37	159	356	67	0
1	40	40	40	0.875	1	11.67	35	40	3	1
11	8	88	0.727	0.693	0.989	10.17	61	87	6	0
9	36	324	4	0.506	0.901	2.83	164	292	58	0
9	6	54	0.667	0.37	0.907	2.5	20	49	8	0
9	63	567	7	0.298	0.787	2.01	169	446	84	0
11	85	935	7.727	0.268	0.902	1.73	251	843	145	0
10	12	120	1.2	0.367	1	1.57	44	120	28	0
9	82	738	9.111	0.32	0.947	2.13	236	699	111	0
12	90	1080	7.5	0.183	0.716	1.92	198	773	103	0
12	26	312	2.167	0.224	0.907	1.63	70	283	43	0
12	41	492	3.417	0.289	0.74	2.06	142	364	69	0
8	26	208	3.25	0.37	0.947	1.79	77	197	43	0
9	46	414	5.111	0.365	0.848	2.01	151	351	75	0
12	43	516	3.583	0.328	0.789	2.56	169	407	66	0
8	6	48	0.75	0.583	0.813	7	28	39	4	0
1	98	98	98	0.939	1	30.67	92	98	3	1
8	8	64	1	0.25	0.672	1.6	16	43	10	0
8	21	168	2.625	0.381	0.845	1.88	64	142	34	0
9	99	891	11	0.461	0.906	2.65	411	807	155	0
8	43	344	5.375	0.372	0.956	2.1	128	329	61	0
9	122	1098	13.556	0.333	0.829	2.54	366	910	144	0
8	45	360	5.625	0.222	0.806	1.9	80	290	42	0
7	40	280	5.714	0.186	0.754	2.26	52	211	23	0
11	22	242	2	0.417	0.694	4.04	101	168	25	0
9	97	873	10.778	0.455	0.939	2.28	397	820	174	0
9	49	441	5.444	0.58	0.995	2.98	256	439	86	0
11	84	924	7.636	0.291	0.843	1.74	269	779	155	0
9	81	729	9	0.337	0.918	1.97	246	669	125	0
9	13	117	1.444	0.103	0.752	4	12	88	3	1
9	81	729	9	0.328	0.916	2.04	239	668	117	0
8	36	288	4.5	0.615	0.938	3.22	177	270	55	0
10	99	990	9.9	0.443	0.912	2.64	439	903	166	0
1	42	42	42	0.31	1	2.6	13	42	5	1
9	122	1098	13.556	0.378	0.961	2.73	415	1055	152	0
1	17	17	17	0.882	1	7.5	15	17	2	1
2	14	28	7	0.286	0.821	8	8	23	1	1
11	22	242	2	0.293	0.798	2.37	71	193	30	0
11	9	99	0.818	0.545	0.818	9	54	81	6	0
2	50	100	25	0.46	0.51	15.33	46	51	3	1
9	79	711	8.778	0.323	0.873	2.19	230	621	105	0
9	24	216	2.667	0.356	0.907	2.2	77	196	35	0
8	32	256	4	0.402	0.898	1.81	103	230	57	0
8	12	96	1.5	0.438	1	1.5	42	96	28	0
8	54	432	6.75	0.35	0.887	1.74	151	383	87	0
11	101	1111	9.182	0.267	0.849	1.72	297	943	173	0
9	27	243	3	0.346	0.951	1.95	84	231	43	0
9	32	288	3.556	0.413	0.993	1.72	119	286	69	0
12	43	516	3.583	0.31	0.793	2.32	160	409	69	0
12	61	732	5.083	0.251	0.746	1.77	184	546	104	0
8	7	56	0.875	0.321	0.429	6	18	24	3	0
9	83	747	9.222	0.335	0.843	2.05	250	630	122	0
10	101	1010	10.1	0.442	0.855	2.92	446	864	153	0
10	126	1260	12.6	0.456	0.875	2.98	575	1103	193	0
8	41	328	5.125	0.393	0.976	2.19	129	320	59	0
10	44	440	4.4	0.441	0.92	2.94	194	405	66	0
9	42	378	4.667	0.347	0.915	2.34	131	346	56	0
19	455	8645	23.947	0.081	0.095	33.48	703	821	21	0
14	301	4214	21.5	0.257	0.564	2.37	1084	2378	458	0
9	123	1107	13.667	0.359	0.898	2.78	397	994	143	0
1	14	14	14	0.857	1	12	12	14	1	1
6	2	12	0.333	0.667	1	8	8	12	1	0
11	9	99	0.818	0.465	0.687	5.75	46	68	8	0
10	8	80	0.8	0.575	0.888	9.2	46	71	5	0
9	49	441	5.444	0.587	0.961	3.12	259	424	83	0
9	20	180	2.222	0.3	0.972	1.74	54	175	31	0
11	74	814	6.727	0.267	0.628	2.21	217	511	98	0
8	17	136	2.125	0.294	0.654	2.22	40	89	18	0
8	53	424	6.625	0.33	0.894	1.63	140	379	86	0
9	12	108	1.333	0.426	1	1.64	46	108	28	0
9	97	873	10.778	0.317	0.863	1.76	277	753	157	0
8	33	264	4.125	0.39	0.973	1.72	103	257	60	0
8	18	144	2.25	0.472	1	2.52	68	144	27	0
8	8	64	1	0.234	0.672	1.5	15	43	10	0
9	99	891	11	0.484	0.951	2.52	431	847	171	0
10	100	1000	10	0.41	0.846	2.81	410	846	146	0
10	116	1160	11.6	0.273	0.797	1.7	317	925	186	0
9	47	423	5.222	0.307	0.872	2.03	130	369	64	0
9	43	387	4.778	0.455	0.899	2.98	176	348	59	0
11	89	979	8.091	0.17	0.706	2.72	166	691	61	0
8	71	568	8.875	0.31	0.861	1.85	176	489	95	0
9	109	981	12.111	0.243	0.848	1.58	238	832	151	0
8	64	512	8	0.301	0.857	1.93	154	439	80	0
6	100	600	16.667	0.342	0.822	1.71	205	493	120	0
10	48	480	4.8	0.313	0.76	2.5	150	365	60	0
9	37	333	4.111	0.453	0.964	2.7	151	321	56	0
23	1	23	0.043	1	1	23	23	23	1	1
10	108	1080	10.8	0.319	0.746	2.14	345	806	161	0
8	185	1480	23.125	0.235	0.659	1.82	348	975	191	0
7	29	203	4.143	0.266	0.813	2.7	54	165	20	0
5	17	85	3.4	0.471	0.929	2.35	40	79	17	0
3	54	162	18	0.364	0.519	8.43	59	84	7	1
15	54	810	3.6	0.323	0.689	2.45	262	558	107	0
25	410	10250	16.4	0.272	0.67	2.29	2792	6872	1218	0
13	151	1963	11.615	0.302	0.726	2.59	593	1425	229	0
12	66	792	5.5	0.402	0.78	3.03	318	618	105	0
9	107	963	11.889	0.383	0.858	2.22	369	826	166	0
12	58	696	4.833	0.343	0.803	3.85	239	559	62	0
9	76	684	8.444	0.352	0.813	2.27	241	556	106	0
23	87	2001	3.783	0.286	0.671	2.36	572	1342	242	0
9	93	837	10.333	0.278	0.847	1.66	233	709	140	0
12	89	1068	7.417	0.429	0.879	3.5	458	939	131	0
12	104	1248	8.667	0.335	0.758	2.46	418	946	170	0
11	33	363	3	0.295	0.694	1.98	107	252	54	0
4	114	456	28.5	0.393	0.978	1.83	179	446	98	0
8	17	136	2.125	0.529	0.853	2.88	72	116	25	0
9	40	360	4.444	0.506	0.964	3.08	182	347	59	0
26	412	10712	15.846	0.32	0.664	3	3424	7118	1142	0
13	152	1976	11.692	0.312	0.714	2.8	617	1410	220	0
13	121	1573	9.308	0.376	0.69	3.72	591	1086	159	0
13	409	5317	31.462	0.277	0.573	2.65	1475	3049	556	0
5	39	195	7.8	0.492	0.872	2.46	96	170	39	0
14	116	1624	8.286	0.27	0.649	2.12	439	1054	207	0
22	69	1518	3.136	0.516	0.848	10.59	784	1287	74	0
8	74	592	9.25	0.456	0.887	2.48	270	525	109	0
13	30	390	2.308	0.356	0.649	3.23	139	253	43	0
33	160	5280	4.848	0.219	0.389	6.34	1154	2054	182	0
12	497	5964	41.417	0.278	0.751	2.27	1657	4478	731	0
12	25	300	2.083	0.32	0.643	2.59	96	193	37	0
5	39	195	7.8	0.328	0.744	2.06	64	145	31	0
8	27	216	3.375	0.218	0.852	2.24	47	184	21	0
22	71	1562	3.227	0.536	0.876	11.64	838	1368	72	0
8	93	744	11.625	0.261	0.937	1.55	194	697	125	0
6	99	594	16.5	0.301	0.803	1.46	179	477	123	0
9	118	1062	13.111	0.372	0.818	2.41	395	869	164	0
36	96	3456	2.667	0.096	0.207	7.7	331	717	43	1
7	183	1281	26.143	0.265	0.664	1.88	340	850	181	0
7	115	805	16.429	0.273	0.704	1.72	220	567	128	0
5	27	135	5.4	0.407	0.815	2.12	55	110	26	0
8	127	1016	15.875	0.314	0.825	1.98	319	838	161	0
9	42	378	4.667	0.45	0.905	2.79	170	342	61	0
13	84	1092	6.462	0.35	0.59	3.16	382	644	121	0
12	116	1392	9.667	0.331	0.756	2.62	461	1053	176	0
43	62	2666	1.442	0.08	0.17	6.63	212	454	32	1
11	101	1111	9.182	0.33	0.734	2.68	367	815	137	0
10	174	1740	17.4	0.278	0.733	2.02	483	1276	239	0
8	28	224	3.5	0.308	0.835	3.14	69	187	22	0
6	51	306	8.5	0.454	0.817	2.44	139	250	57	0
16	44	704	2.75	0.376	0.744	2.39	265	524	111	0
13	414	5382	31.846	0.357	0.653	3.08	1919	3514	623	0
12	414	4968	34.5	0.313	0.734	2.3	1554	3646	675	0
17	60	1020	3.529	0.139	0.371	7.1	142	378	20	1
9	108	972	12	0.389	0.88	2.22	378	855	170	0
4	65	260	16.25	0.296	0.631	2.66	77	164	29	0
9	35	315	3.889	0.273	0.654	1.65	86	206	52	0
9	264	2376	29.333	0.261	0.612	1.99	619	1455	311	0
5	7	35	1.4	0.229	0.6	2.67	8	21	3	1
9	68	612	7.556	0.335	0.789	2.33	205	483	88	0
4	8	32	2	0.344	0.531	5.5	11	17	2	1
7	55	385	7.857	0.374	0.821	2.09	144	316	69	0
10	272	2720	27.2	0.279	0.789	1.98	758	2147	382	0
14	19	266	1.357	0.128	0.541	2.83	34	144	12	1
9	271	2439	30.111	0.284	0.677	1.93	692	1651	358	0
9	271	2439	30.111	0.292	0.727	1.9	712	1774	374	0
10	271	2710	27.1	0.267	0.698	1.96	724	1892	369	0
8	271	2168	33.875	0.314	0.819	1.82	681	1775	375	0
7	13	91	1.857	0.154	0.484	2	14	44	7	1
8	34	272	4.25	0.309	0.908	1.5	84	247	56	0
10	15	150	1.5	0.247	0.72	1.61	37	108	23	0
10	60	600	6	0.203	0.595	1.44	122	357	85	0
8	54	432	6.75	0.245	0.745	1.29	106	322	82	0
10	179	1790	17.9	0.2	0.758	1.41	358	1356	254	0
6	5	30	0.833	0.233	0.633	1.75	7	19	4	1
8	25	200	3.125	0.33	1	1.65	66	200	40	0
10	271	2710	27.1	0.188	0.665	1.31	509	1803	388	0
21	68	1428	3.238	0.052	0.109	5.69	74	156	13	1
11	271	2981	24.636	0.198	0.628	1.52	591	1872	388	0
8	31	248	3.875	0.298	0.871	1.45	74	216	51	0
7	5	35	0.714	0.2	0.429	7	7	15	1	0
10	272	2720	27.2	0.191	0.578	1.49	520	1571	348	0
10	271	2710	27.1	0.173	0.557	1.47	469	1510	318	0
8	108	864	13.5	0.235	0.618	1.41	203	534	144	0
10	125	1250	12.5	0.19	0.526	1.39	237	657	170	0
6	24	144	4	0.292	0.764	1.56	42	110	27	0
10	60	600	6	0.223	0.607	1.47	134	364	91	0
9	34	306	3.778	0.225	0.755	1.57	69	231	44	0
7	7	49	1	0.347	0.939	1.89	17	46	9	0
7	14	98	2	0.357	0.867	1.75	35	85	20	0
7	29	203	4.143	0.281	0.842	1.46	57	171	39	0
8	25	200	3.125	0.24	0.91	1.45	48	182	33	0
8	263	2104	32.875	0.154	0.549	1.19	325	1156	274	0
5	18	90	3.6	0.378	0.956	1.62	34	86	21	0
5	12	60	2.4	0.383	0.883	1.92	23	53	12	0
8	21	168	2.625	0.262	0.696	1.52	44	117	29	0
8	80	640	10	0.184	0.544	1.4	118	348	84	0
5	52	260	10.4	0.208	0.542	1.35	54	141	40	0
5	38	190	7.6	0.426	0.989	1.42	81	188	57	0
6	2	12	0.333	0.583	1	7	7	12	1	0
7	14	98	2	0.255	0.735	1.56	25	72	16	0
6	50	300	8.333	0.213	0.577	1.31	64	173	49	0
5	75	375	15	0.259	0.867	1.18	97	325	82	0
9	158	1422	17.556	0.217	0.535	1.45	308	761	212	0
6	28	168	4.667	0.292	0.875	1.29	49	147	38	0
6	12	72	2	0.319	0.653	2.09	23	47	11	0
10	12	120	1.2	0.183	0.392	2.2	22	47	10	0
9	16	144	1.778	0.16	0.5	1.92	23	72	12	0
7	27	189	3.857	0.164	0.397	2.58	31	75	12	0
6	7	42	1.167	0.31	0.786	1.86	13	33	7	0
7	41	287	5.857	0.213	0.861	1.33	61	247	46	0
8	17	136	2.125	0.265	0.566	1.71	36	77	21	0
6	13	78	2.167	0.308	0.872	1.6	24	68	15	0
6	14	84	2.333	0.274	0.929	1.28	23	78	18	0
1	27	27	27	0.407	1	1.83	11	27	6	1
8	16	128	2	0.242	0.602	1.94	31	77	16	0
9	73	657	8.111	0.174	0.434	1.44	114	285	79	0
6	59	354	9.833	0.268	0.692	1.27	95	245	75	0
7	33	231	4.714	0.342	0.74	1.49	79	171	53	0
6	6	36	1	0.361	0.778	1.63	13	28	8	0
5	16	80	3.2	0.425	1	1.36	34	80	25	0
9	8	72	0.889	0.264	1	1.27	19	72	15	0
9	55	495	6.111	0.251	0.808	1.43	124	400	87	0
8	23	184	2.875	0.277	0.832	1.7	51	153	30	0
7	14	98	2	0.327	1	1.6	32	98	20	0
8	27	216	3.375	0.269	0.764	1.29	58	165	45	0
7	9	63	1.286	0.365	0.857	1.77	23	54	13	0
7	8	56	1.143	0.286	0.732	1.78	16	41	9	0
7	54	378	7.714	0.254	0.608	1.39	96	230	69	0
7	11	77	1.571	0.312	0.844	1.5	24	65	16	0
8	41	328	5.125	0.232	0.527	1.55	76	173	49	0
8	47	376	5.875	0.221	0.702	1.26	83	264	66	0
7	21	147	3	0.34	0.85	1.35	50	125	37	0
7	8	56	1.143	0.375	1	1.62	21	56	13	0
7	14	98	2	0.388	0.847	1.65	38	83	23	0
7	13	91	1.857	0.297	0.835	1.69	27	76	16	0
7	21	147	3	0.327	0.728	1.41	48	107	34	0
6	17	102	2.833	0.275	0.824	1.33	28	84	21	0
6	11	66	1.833	0.303	0.712	1.54	20	47	13	0
6	6	36	1	0.417	0.944	1.5	15	34	10	0
7	43	301	6.143	0.246	0.947	1.32	74	285	56	0
7	26	182	3.714	0.352	1	1.36	64	182	47	0
8	4	32	0.5	0.375	1	2.4	12	32	5	0
8	5	40	0.625	0.375	0.95	1.67	15	38	9	0
7	9	63	1.286	0.302	0.905	1.46	19	57	13	0
7	8	56	1.143	0.357	0.893	2.22	20	50	9	0
7	17	119	2.429	0.286	0.916	1.31	34	109	26	0
7	38	266	5.429	0.226	0.639	1.4	60	170	43	0
6	4	24	0.667	0.458	1	2.2	11	24	5	0
7	26	182	3.714	0.269	0.929	1.23	49	169	40	0
6	17	102	2.833	0.324	1	1.32	33	102	25	0
9	49	441	5.444	0.265	0.653	1.36	117	288	86	0
7	56	392	8	0.227	0.602	1.25	89	236	71	0
9	19	171	2.111	0.251	0.977	1.34	43	167	32	0
7	13	91	1.857	0.363	0.934	2.2	33	85	15	0
7	38	266	5.429	0.259	0.688	1.5	69	183	46	0
9	23	207	2.556	0.222	0.816	1.35	46	169	34	0
5	7	35	1.4	0.429	0.971	1.36	15	34	11	0
7	17	119	2.429	0.353	0.79	1.56	42	94	27	0
7	9	63	1.286	0.349	0.746	1.83	22	47	12	0
7	40	280	5.714	0.336	0.971	1.57	94	272	60	0
7	13	91	1.857	0.396	1	1.33	36	91	27	0
8	6	48	0.75	0.313	0.813	1.88	15	39	8	0
8	21	168	2.625	0.232	0.643	1.3	39	108	30	0
8	93	744	11.625	0.185	0.538	1.24	138	400	111	0
7	44	308	6.286	0.218	0.734	1.26	67	226	53	0
7	19	133	2.714	0.248	0.624	1.5	33	83	22	0
7	11	77	1.571	0.325	0.935	1.39	25	72	18	0
7	13	91	1.857	0.308	0.934	1.65	28	85	17	0
5	28	140	5.6	0.307	0.814	1.3	43	114	33	0
5	32	160	6.4	0.35	0.863	1.33	56	138	42	0
7	32	224	4.571	0.277	0.83	1.41	62	186	44	0
7	13	91	1.857	0.319	0.846	1.61	29	77	18	0
7	23	161	3.286	0.286	0.677	1.59	46	109	29	0
7	39	273	5.571	0.293	0.733	1.43	80	200	56	0
7	13	91	1.857	0.286	0.989	1.73	26	90	15	0
8	20	160	2.5	0.206	0.813	1.38	33	130	24	0
5	18	90	3.6	0.467	0.867	1.91	42	78	22	0
6	16	96	2.667	0.198	0.76	2.38	19	73	8	0
7	23	161	3.286	0.342	0.783	1.45	55	126	38	0
7	8	56	1.143	0.339	0.875	2.38	19	49	8	0
7	14	98	2	0.286	0.755	1.56	28	74	18	0
5	18	90	3.6	0.4	0.811	1.64	36	73	22	0
5	36	180	7.2	0.406	0.961	1.35	73	173	54	0
9	29	261	3.222	0.287	0.747	1.53	75	195	49	0
9	37	333	4.111	0.228	0.586	1.27	76	195	60	0
7	16	112	2.286	0.295	0.92	1.18	33	103	28	0
7	30	210	4.286	0.3	0.886	1.43	63	186	44	0
7	9	63	1.286	0.238	0.619	1.5	15	39	10	0
7	12	84	1.714	0.357	0.81	1.67	30	68	18	0
7	19	133	2.714	0.406	0.94	1.74	54	125	31	0
9	24	216	2.667	0.218	0.588	1.38	47	127	34	0
5	11	55	2.2	0.364	1	1.33	20	55	15	0
7	16	112	2.286	0.241	0.634	1.93	27	71	14	0
5	7	35	1.4	0.4	1	1.17	14	35	12	0
7	14	98	2	0.306	0.959	1.3	30	94	23	0
7	18	126	2.571	0.278	0.976	1.35	35	123	26	0
7	14	98	2	0.408	0.98	1.74	40	96	23	0
7	21	147	3	0.279	0.748	1.52	41	110	27	0
7	24	168	3.429	0.28	0.607	1.38	47	102	34	0
7	7	49	1	0.306	0.898	1.36	15	44	11	0
9	28	252	3.111	0.25	0.77	1.47	63	194	43	0
9	24	216	2.667	0.213	0.468	1.28	46	101	36	0
7	11	77	1.571	0.416	0.961	1.6	32	74	20	0
7	4	28	0.571	0.25	0.893	1.75	7	25	4	0
7	25	175	3.571	0.189	0.806	1.22	33	141	27	0
8	27	216	3.375	0.282	0.87	1.36	61	188	45	0
7	7	49	1	0.286	1	1.27	14	49	11	0
6	14	84	2.333	0.286	1	1.2	24	84	20	0
5	6	30	1.2	0.433	0.967	1.63	13	29	8	0
10	49	490	4.9	0.165	0.649	1.35	81	318	60	0
6	30	180	5	0.311	0.8	1.22	56	144	46	0
7	34	238	4.857	0.286	0.756	1.36	68	180	50	0
5	20	100	4	0.49	0.99	1.58	49	99	31	0
8	7	56	0.875	0.268	0.786	1.67	15	44	9	0
7	16	112	2.286	0.259	1	2.07	29	112	14	0
7	6	42	0.857	0.333	0.643	1.75	14	27	8	0
7	11	77	1.571	0.325	0.831	1.47	25	64	17	0
7	42	294	6	0.235	0.571	1.33	69	168	52	0
7	22	154	3.143	0.247	0.883	1.19	38	136	32	0
7	74	518	10.571	0.276	0.683	1.57	143	354	91	0
7	11	77	1.571	0.403	0.961	1.55	31	74	20	0
7	56	392	8	0.319	0.829	1.45	125	325	86	0
7	24	168	3.429	0.196	0.762	1.38	33	128	24	0
7	20	140	2.857	0.307	0.85	1.48	43	119	29	0
6	11	66	1.833	0.333	0.97	1.57	22	64	14	0
10	11	110	1.1	0.2	0.545	2.2	22	60	10	0
9	17	153	1.889	0.229	0.582	1.67	35	89	21	0
9	11	99	1.222	0.222	0.737	1.29	22	73	17	0
6	13	78	2.167	0.359	0.782	1.33	28	61	21	0
6	12	72	2	0.361	0.903	1.44	26	65	18	0
4	11	44	2.75	0.432	1	1.36	19	44	14	0
9	65	585	7.222	0.265	0.73	1.67	155	427	93	0
9	44	396	4.889	0.24	0.775	1.42	95	307	67	0
7	7	49	1	0.327	1	2	16	49	8	0
4	6	24	1.5	0.542	1	1.63	13	24	8	0
9	41	369	4.556	0.263	0.743	1.41	97	274	69	0
5	8	40	1.6	0.55	0.95	1.83	22	38	12	0
5	12	60	2.4	0.55	0.983	2.2	33	59	15	0
9	157	1413	17.444	0.222	0.54	1.58	313	763	198	0
7	26	182	3.714	0.374	0.846	1.66	68	154	41	0
5	4	20	0.8	0.6	1	2.4	12	20	5	0
7	65	455	9.286	0.284	0.846	1.57	129	385	82	0
9	92	828	10.222	0.24	0.641	1.54	199	531	129	0
9	20	180	2.222	0.261	0.617	1.68	47	111	28	0
7	31	217	4.429	0.281	0.682	1.56	61	148	39	0
7	18	126	2.571	0.357	1	1.55	45	126	29	0
7	13	91	1.857	0.308	0.824	1.33	28	75	21	0
7	38	266	5.429	0.252	0.628	1.4	67	167	48	0
9	262	2358	29.111	0.209	0.703	1.38	492	1657	356	0
5	32	160	6.4	0.413	0.994	1.35	66	159	49	0
9	16	144	1.778	0.174	0.819	1.32	25	118	19	0
6	8	48	1.333	0.313	0.875	1.07	15	42	14	0
7	11	77	1.571	0.299	0.987	1.35	23	76	17	0
9	53	477	5.889	0.252	0.677	1.54	120	323	78	0
8	17	136	2.125	0.228	0.882	1.24	31	120	25	0
9	16	144	1.778	0.278	0.917	1.48	40	132	27	0
6	31	186	5.167	0.263	0.812	1.4	49	151	35	0
8	41	328	5.125	0.293	0.872	1.43	96	286	67	0
7	16	112	2.286	0.25	1	1.56	28	112	18	0
7	25	175	3.571	0.331	0.891	1.41	58	156	41	0
6	58	348	9.667	0.276	0.744	1.17	96	259	82	0
7	47	329	6.714	0.322	0.833	1.74	106	274	61	0
7	40	280	5.714	0.339	0.936	1.44	95	262	66	0
9	41	369	4.556	0.201	0.653	1.3	74	241	57	0
7	18	126	2.571	0.214	0.929	1.13	27	117	24	0
7	41	287	5.857	0.321	0.725	1.48	92	208	62	0
9	35	315	3.889	0.26	0.924	1.37	82	291	60	0
5	33	165	6.6	0.315	0.909	1.27	52	150	41	0
9	42	378	4.667	0.235	0.603	1.37	89	228	65	0
7	8	56	1.143	0.321	0.786	1.38	18	44	13	0
8	54	432	6.75	0.183	0.734	1.34	79	317	59	0
7	31	217	4.429	0.304	0.843	1.32	66	183	50	0
8	20	160	2.5	0.375	0.725	1.88	60	116	32	0
7	12	84	1.714	0.417	0.738	1.84	35	62	19	0
8	8	64	1	0.516	1	2.54	33	64	13	0
