11	100	1100	9.091	0.473	0.882	3.29	520	970	158	0
9	40	360	4.444	0.483	0.992	2.85	174	357	61	0
9	47	423	5.222	0.371	0.825	2.75	157	349	57	0
9	42	378	4.667	0.429	0.976	2.75	162	369	59	0
1	7	7	7	1	1	7	7	7	1	1
1	77	77	77	0.403	1	5.17	31	77	6	1
6	13	78	2.167	0.128	0.577	1.67	10	45	6	0
7	18	126	2.571	0.119	0.452	2.14	15	57	7	0
7	23	161	3.286	0.093	0.54	1.36	15	87	11	0
7	121	847	17.286	0.276	0.607	1.79	234	514	131	0
10	8	80	0.8	0.4	0.7	4	32	56	8	0
9	38	342	4.222	0.444	0.898	2.71	152	307	56	0
8	24	192	3	0.297	0.974	1.43	57	187	40	0
9	12	108	1.333	0.407	1	1.63	44	108	27	0
9	12	108	1.333	0.407	1	1.57	44	108	28	0
9	104	936	11.556	0.282	0.904	1.93	264	846	137	0
8	16	128	2	0.156	0.859	5	20	110	4	1
8	53	424	6.625	0.337	0.889	1.64	143	377	87	0
8	99	792	12.375	0.351	0.962	1.66	278	762	167	0
9	81	729	9	0.287	0.826	2.22	209	602	94	0
1	79	79	79	0.608	1	6.86	48	79	7	1
9	100	900	11.111	0.463	0.908	2.92	417	817	143	0
9	126	1134	14	0.466	0.907	2.84	528	1029	186	0
8	47	376	5.875	0.324	0.896	2.18	122	337	56	0
1	17	17	17	0.824	1	4.67	14	17	3	1
7	35	245	5	0.482	0.841	2.81	118	206	42	0
7	31	217	4.429	0.221	0.853	1.78	48	185	27	0
8	18	144	2.25	0.215	0.813	2.38	31	117	13	0
10	19	190	1.9	0.332	0.695	3.71	63	132	17	0
7	121	847	17.286	0.305	0.675	1.79	258	572	144	0
1	15	15	15	0.867	1	6.5	13	15	2	1
10	67	670	6.7	0.291	0.649	2.17	195	435	90	0
9	12	108	1.333	0.444	1	1.78	48	108	27	0
12	98	1176	8.167	0.245	0.624	2.23	288	734	129	0
9	12	108	1.333	0.426	1	1.59	46	108	29	0
9	53	477	5.889	0.317	0.805	1.66	151	384	91	0
9	33	297	3.667	0.424	0.97	1.85	126	288	68	0
11	43	473	3.909	0.336	0.753	2.74	159	356	58	0
9	47	423	5.222	0.286	0.738	1.95	121	312	62	0
8	44	352	5.5	0.486	0.952	2.95	171	335	58	0
9	46	414	5.111	0.29	0.838	2.18	120	347	55	0
15	300	4500	20	0.252	0.576	2.36	1136	2594	481	0
1	39	39	39	0.897	1	8.75	35	39	4	1
1	17	17	17	0.765	1	6.5	13	17	2	1
3	56	168	18.667	0.065	0.5	1.38	11	84	8	0
4	32	128	8	0.313	1	2.11	40	128	19	0
12	9	108	0.75	0.509	0.657	9.17	55	71	6	0
11	9	99	0.818	0.384	0.727	3.8	38	72	10	0
1	45	45	45	0.933	1	21	42	45	2	1
9	39	351	4.333	0.444	0.923	2.74	156	324	57	0
10	97	970	9.7	0.423	0.832	2.48	410	807	165	0
9	36	324	4	0.577	0.948	3.02	187	307	62	0
9	37	333	4.111	0.444	0.898	2.08	148	299	71	0
9	21	189	2.333	0.365	0.905	2.3	69	171	30	0
10	67	670	6.7	0.3	0.745	2.14	201	499	94	0
7	11	77	1.571	0.143	0.558	1.57	11	43	7	0
11	94	1034	8.545	0.257	0.604	2.18	266	625	122	0
9	99	891	11	0.312	0.826	2.16	278	736	129	0
11	82	902	7.455	0.236	0.814	1.97	213	734	108	0
9	81	729	9	0.322	0.819	2.22	235	597	106	0
9	75	675	8.333	0.369	0.936	2.09	249	632	119	0
12	27	324	2.25	0.318	0.898	2.64	103	291	39	0
10	19	190	1.9	0.363	0.837	2.46	69	159	28	0
9	32	288	3.556	0.299	0.691	2.1	86	199	41	0
7	35	245	5	0.494	0.902	2.57	121	221	47	0
8	3	24	0.375	0.5	0.667	3	12	16	4	0
8	15	120	1.875	0.258	0.683	3.88	31	82	8	0
8	14	112	1.75	0.277	0.643	2.82	31	72	11	0
7	2	14	0.286	0.643	0.929	2.25	9	13	4	0
8	3	24	0.375	0.458	0.708	2.75	11	17	4	0
10	38	380	3.8	0.397	0.887	2.7	151	337	56	0
10	97	970	9.7	0.425	0.825	2.71	412	800	152	0
8	21	168	2.625	0.548	1	3.54	92	168	26	0
9	11	99	1.222	0.343	1	1.42	34	99	24	0
8	11	88	1.375	0.443	1	1.63	39	88	24	0
9	63	567	7	0.289	0.778	1.98	164	441	83	0
12	72	864	6	0.228	0.78	1.79	197	674	110	0
8	21	168	2.625	0.363	0.774	1.69	61	130	36	0
9	83	747	9.222	0.289	0.751	1.93	216	561	112	0
9	32	288	3.556	0.302	0.674	2.17	87	194	40	0
9	126	1134	14	0.484	0.953	2.83	549	1081	194	0
9	86	774	9.556	0.3	0.677	2.13	232	524	109	0
8	40	320	5	0.456	0.997	2.7	146	319	54	0
8	42	336	5.25	0.423	0.979	2.37	142	329	60	0
15	342	5130	22.8	0.24	0.548	2.49	1232	2810	495	0
1	17	17	17	0.941	1	16	16	17	1	1
36	172	6192	4.778	0.128	0.337	4.84	793	2086	164	1
9	93	837	10.333	0.259	0.895	1.74	217	749	125	0
13	217	2821	16.692	0.361	0.686	3.05	1019	1934	334	0
13	487	6331	37.462	0.247	0.63	2.1	1564	3988	745	0
12	168	2016	14	0.255	0.719	2.1	515	1449	245	0
26	1	26	0.038	1	1	26	26	26	1	1
13	1	13	0.077	1	1	13	13	13	1	1
11	1	11	0.091	1	1	11	11	11	1	1
13	106	1378	8.154	0.306	0.688	2.37	422	948	178	0
7	9	63	1.286	0.143	0.238	9	9	15	1	1
6	89	534	14.833	0.303	0.79	1.82	162	422	89	0
8	76	608	9.5	0.475	0.87	2.73	289	529	106	0
11	71	781	6.455	0.37	0.726	2.41	289	567	120	0
8	64	512	8	0.336	0.846	2.12	172	433	81	0
10	33	330	3.3	0.394	0.645	3.25	130	213	40	0
15	61	915	4.067	0.247	0.515	1.87	226	471	121	0
9	117	1053	13	0.419	0.947	2.48	441	997	178	0
8	14	112	1.75	0.518	0.964	3.22	58	108	18	0
7	114	798	16.286	0.253	0.741	1.77	202	591	114	0
7	1	7	0.143	1	1	7	7	7	1	1
22	71	1562	3.227	0.487	0.834	10.13	760	1302	75	0
10	107	1070	10.7	0.273	0.738	1.81	292	790	161	0
8	62	496	7.75	0.357	0.968	1.79	177	480	99	0
10	128	1280	12.8	0.355	0.751	2.25	455	961	202	0
3	90	270	30	0.511	0.907	2.34	138	245	59	0
9	172	1548	19.111	0.353	0.799	2.43	546	1237	225	0
10	76	760	7.6	0.474	0.799	3.03	360	607	119	0
8	70	560	8.75	0.463	0.986	2.31	259	552	112	0
10	77	770	7.7	0.469	0.905	2.64	361	697	137	0
6	44	264	7.333	0.447	0.811	2.11	118	214	56	0
13	409	5317	31.462	0.312	0.602	3.03	1657	3200	547	0
10	124	1240	12.4	0.473	0.814	3.43	587	1009	171	0
12	128	1536	10.667	0.339	0.737	2.91	520	1132	179	0
10	119	1190	11.9	0.39	0.81	2.75	464	964	169	0
3	11	33	3.667	0.364	0.667	3	12	22	4	1
7	189	1323	27	0.339	0.704	1.89	449	932	237	0
8	70	560	8.75	0.388	0.841	2.21	217	471	98	0
9	77	693	8.556	0.486	0.97	2.63	337	672	128	0
9	106	954	11.778	0.309	0.791	1.97	295	755	150	0
9	43	387	4.778	0.388	0.886	2.73	150	343	55	0
12	84	1008	7	0.43	0.703	3.52	433	709	123	0
12	122	1464	10.167	0.26	0.881	2.3	381	1290	166	0
11	38	418	3.455	0.328	0.852	1.96	137	356	70	0
12	37	444	3.083	0.41	0.748	3.87	182	332	47	0
12	50	600	4.167	0.345	0.627	2.72	207	376	76	0
10	61	610	6.1	0.487	0.834	3.13	297	509	95	0
7	46	322	6.571	0.298	0.994	2.18	96	320	44	0
7	172	1204	24.571	0.294	0.967	2.07	354	1164	171	0
7	17	119	2.429	0.412	0.807	2.58	49	96	19	0
8	75	600	9.375	0.375	0.86	2.05	225	516	110	0
6	189	1134	31.5	0.324	0.83	1.62	367	941	227	0
9	76	684	8.444	0.436	0.955	2.37	298	653	126	0
8	108	864	13.5	0.293	0.897	1.69	253	775	150	0
11	34	374	3.091	0.364	0.642	2.78	136	240	49	0
8	123	984	15.375	0.255	0.827	1.71	251	814	147	0
25	115	2875	4.6	0.296	0.65	2.56	851	1868	333	0
8	74	592	9.25	0.412	0.845	2.14	244	500	114	0
10	105	1050	10.5	0.234	0.811	1.7	246	852	145	0
6	50	300	8.333	0.327	0.777	2	98	233	49	0
10	35	350	3.5	0.434	0.803	2.34	152	281	65	0
12	67	804	5.583	0.376	0.751	2.99	302	604	101	0
10	119	1190	11.9	0.392	0.891	2.46	467	1060	190	0
9	108	972	12	0.364	0.794	2.15	354	772	165	0
10	75	750	7.5	0.451	0.86	2.84	338	645	119	0
8	70	560	8.75	0.464	0.988	2.36	260	553	110	0
10	83	830	8.3	0.425	0.86	2.92	353	714	121	0
6	45	270	7.5	0.456	0.967	1.64	123	261	75	0
10	51	510	5.1	0.41	0.667	3.12	209	340	67	0
33	28	924	0.848	0.098	0.271	5.69	91	250	16	1
10	50	500	5	0.472	0.812	2.74	236	406	86	0
6	89	534	14.833	0.403	0.82	2.03	215	438	106	0
3	3	9	1	0.778	0.778	7	7	7	1	0
9	17	153	1.889	0.144	0.458	3.14	22	70	7	1
13	13	169	1	0.124	0.45	3.5	21	76	6	1
10	271	2710	27.1	0.249	0.704	1.89	675	1908	358	0
9	271	2439	30.111	0.285	0.707	1.82	696	1724	382	0
9	272	2448	30.222	0.277	0.67	1.86	679	1640	365	0
4	7	28	1.75	0.286	1	2	8	28	4	1
8	55	440	6.875	0.243	0.657	1.39	107	289	77	0
8	240	1920	30	0.194	0.515	1.34	373	988	279	0
8	272	2176	34	0.189	0.688	1.32	411	1497	311	0
7	213	1491	30.429	0.199	0.733	1.25	296	1093	237	0
11	272	2992	24.727	0.168	0.595	1.43	504	1781	352	0
5	9	45	1.8	0.178	0.533	1.6	8	24	5	1
8	7	56	0.875	0.393	0.946	2	22	53	11	0
7	12	84	1.714	0.369	0.857	1.55	31	72	20	0
7	6	42	0.857	0.214	0.286	9	9	12	1	0
6	17	102	2.833	0.343	0.873	1.3	35	89	27	0
16	30	480	1.875	0.133	0.471	2.29	64	226	28	1
6	12	72	2	0.139	0.514	1.43	10	37	7	1
6	9	54	1.5	0.148	0.296	4	8	16	2	1
8	1	8	0.125	0.875	1	7	7	8	1	1
6	9	54	1.5	0.352	0.87	1.58	19	47	12	0
8	10	80	1.25	0.313	0.675	1.92	25	54	13	0
10	51	510	5.1	0.22	0.841	1.29	112	429	87	0
8	272	2176	34	0.187	0.568	1.41	407	1236	288	0
8	37	296	4.625	0.182	0.649	1.35	54	192	40	0
8	98	784	12.25	0.282	0.864	1.42	221	677	156	0
10	47	470	4.7	0.223	0.706	1.62	105	332	65	0
11	271	2981	24.636	0.168	0.598	1.35	502	1784	371	0
8	261	2088	32.625	0.218	0.773	1.34	455	1615	340	0
10	271	2710	27.1	0.176	0.574	1.39	476	1556	342	0
9	175	1575	19.444	0.19	0.568	1.35	299	894	221	0
7	17	119	2.429	0.328	0.731	1.44	39	87	27	0
7	8	56	1.143	0.25	0.768	1.56	14	43	9	0
10	271	2710	27.1	0.168	0.612	1.29	454	1659	351	0
11	103	1133	9.364	0.156	0.576	1.44	177	653	123	0
8	99	792	12.375	0.199	0.662	1.39	158	524	114	0
7	128	896	18.286	0.203	0.663	1.33	182	594	137	0
5	13	65	2.6	0.308	0.831	1.82	20	54	11	0
5	15	75	3	0.4	0.947	1.67	30	71	18	0
7	4	28	0.571	0.357	0.571	5	10	16	2	0
4	11	44	2.75	0.364	0.955	1.33	16	42	12	0
5	43	215	8.6	0.233	0.8	1.35	50	172	37	0
10	79	790	7.9	0.163	0.42	1.25	129	332	103	0
6	32	192	5.333	0.292	0.698	1.37	56	134	41	0
7	37	259	5.286	0.243	0.71	1.34	63	184	47	0
1	33	33	33	0.667	1	3.67	22	33	6	1
14	29	406	2.071	0.14	0.502	1.63	57	204	35	0
9	16	144	1.778	0.208	0.542	2.14	30	78	14	0
6	6	36	1	0.306	0.556	3.67	11	20	3	0
6	40	240	6.667	0.221	0.983	1.26	53	236	42	0
4	12	48	3	0.146	1	1	7	48	7	0
9	23	207	2.556	0.246	0.57	1.82	51	118	28	0
6	14	84	2.333	0.274	0.893	1.64	23	75	14	0
6	17	102	2.833	0.382	0.951	1.63	39	97	24	0
7	41	287	5.857	0.185	0.638	1.51	53	183	35	0
9	21	189	2.333	0.175	0.513	1.65	33	97	20	0
10	12	120	1.2	0.142	0.317	2.83	17	38	6	0
10	58	580	5.8	0.081	0.224	1.62	47	130	29	0
7	182	1274	26	0.203	0.62	1.27	259	790	204	0
9	107	963	11.889	0.204	0.683	1.42	196	658	138	0
6	7	42	1.167	0.262	0.786	1.83	11	33	6	0
7	6	42	0.857	0.476	0.881	1.82	20	37	11	0
7	19	133	2.714	0.406	1	1.69	54	133	32	0
7	16	112	2.286	0.304	0.696	1.36	34	78	25	0
5	8	40	1.6	0.6	0.975	2.18	24	39	11	0
7	49	343	7	0.318	0.735	1.54	109	252	71	0
5	17	85	3.4	0.412	0.941	1.75	35	80	20	0
7	14	98	2	0.296	0.898	1.61	29	88	18	0
7	4	28	0.571	0.321	1	3	9	28	3	0
7	38	266	5.429	0.301	0.85	1.45	80	226	55	0
7	30	210	4.286	0.352	0.79	1.54	74	166	48	0
9	46	414	5.111	0.242	0.575	1.43	100	238	70	0
8	38	304	4.75	0.25	0.73	1.38	76	222	55	0
7	29	203	4.143	0.305	0.837	1.48	62	170	42	0
7	19	133	2.714	0.346	1	1.44	46	133	32	0
5	15	75	3	0.36	0.933	1.35	27	70	20	0
5	5	25	1	0.44	1	1.57	11	25	7	0
7	87	609	12.429	0.232	0.589	1.27	141	359	111	0
10	262	2620	26.2	0.179	0.606	1.36	469	1587	344	0
10	49	490	4.9	0.196	0.751	1.26	96	368	76	0
9	214	1926	23.778	0.23	0.748	1.44	443	1440	307	0
8	23	184	2.875	0.31	0.88	1.84	57	162	31	0
7	23	161	3.286	0.329	1	1.39	53	161	38	0
7	20	140	2.857	0.364	0.871	1.46	51	122	35	0
10	38	380	3.8	0.195	0.55	1.48	74	209	50	0
7	15	105	2.143	0.314	1	1.57	33	105	21	0
7	31	217	4.429	0.276	0.788	1.25	60	171	48	0
7	37	259	5.286	0.305	1	1.46	79	259	54	0
7	29	203	4.143	0.365	0.946	2	74	192	37	0
7	14	98	2	0.337	0.98	1.83	33	96	18	0
6	19	114	3.167	0.36	0.711	1.58	41	81	26	0
7	13	91	1.857	0.374	0.978	1.79	34	89	19	0
7	30	210	4.286	0.305	0.871	1.64	64	183	39	0
7	14	98	2	0.378	1	1.95	37	98	19	0
7	14	98	2	0.337	0.786	1.38	33	77	24	0
7	18	126	2.571	0.365	0.968	2	46	122	23	0
6	9	54	1.5	0.296	0.796	1.23	16	43	13	0
6	26	156	4.333	0.34	0.974	1.33	53	152	40	0
9	48	432	5.333	0.273	0.685	1.42	118	296	83	0
7	31	217	4.429	0.313	0.853	1.58	68	185	43	0
6	18	108	3	0.306	0.787	1.32	33	85	25	0
7	15	105	2.143	0.333	0.838	1.46	35	88	24	0
6	33	198	5.5	0.247	0.813	1.2	49	161	41	0
9	49	441	5.444	0.222	0.687	1.27	98	303	77	0
7	8	56	1.143	0.357	0.804	2	20	45	10	0
7	16	112	2.286	0.339	1	1.41	38	112	27	0
7	26	182	3.714	0.302	0.912	1.53	55	166	36	0
9	65	585	7.222	0.222	0.786	1.35	130	460	96	0
7	39	273	5.571	0.253	0.853	1.33	69	233	52	0
7	15	105	2.143	0.229	0.886	1.6	24	93	15	0
7	13	91	1.857	0.363	1	1.94	33	91	17	0
7	9	63	1.286	0.333	0.952	1.4	21	60	15	0
7	19	133	2.714	0.286	0.669	1.36	38	89	28	0
7	57	399	8.143	0.273	0.659	1.3	109	263	84	0
7	5	35	0.714	0.371	0.829	1.86	13	29	7	0
7	31	217	4.429	0.318	0.839	1.35	69	182	51	0
7	32	224	4.571	0.268	0.83	1.28	60	186	47	0
7	48	336	6.857	0.268	0.652	1.61	90	219	56	0
7	8	56	1.143	0.268	0.679	1.15	15	38	13	0
7	10	70	1.429	0.286	0.829	1.33	20	58	15	0
7	19	133	2.714	0.346	0.842	1.77	46	112	26	0
8	10	80	1.25	0.238	0.925	1.73	19	74	11	0
7	8	56	1.143	0.357	0.786	1.54	20	44	13	0
7	11	77	1.571	0.299	0.779	1.64	23	60	14	0
7	34	238	4.857	0.273	0.584	1.55	65	139	42	0
7	18	126	2.571	0.286	0.627	1.57	36	79	23	0
5	14	70	2.8	0.457	1	1.52	32	70	21	0
7	11	77	1.571	0.312	0.844	1.33	24	65	18	0
7	22	154	3.143	0.247	0.714	1.23	38	110	31	0
7	41	287	5.857	0.328	0.774	1.42	94	222	66	0
7	4	28	0.571	0.25	0.857	1.75	7	24	4	0
7	21	147	3	0.32	0.714	1.68	47	105	28	0
7	11	77	1.571	0.364	0.935	1.4	28	72	20	0
10	63	630	6.3	0.184	0.617	1.4	116	389	83	0
7	20	140	2.857	0.229	0.864	1.19	32	121	27	0
7	14	98	2	0.265	0.827	1.18	26	81	22	0
6	11	66	1.833	0.364	0.833	1.6	24	55	15	0
6	14	84	2.333	0.274	1	1.28	23	84	18	0
6	24	144	4	0.292	0.778	1.35	42	112	31	0
7	20	140	2.857	0.329	1	1.48	46	140	31	0
7	4	28	0.571	0.393	0.679	3.67	11	19	3	0
8	44	352	5.5	0.284	0.673	1.43	100	237	70	0
7	22	154	3.143	0.325	0.805	1.32	50	124	38	0
7	21	147	3	0.388	0.912	1.84	57	134	31	0
7	8	56	1.143	0.393	1	1.69	22	56	13	0
9	9	81	1	0.272	0.753	1.38	22	61	16	0
9	11	99	1.222	0.253	0.778	1.92	25	77	13	0
7	40	280	5.714	0.311	0.939	1.43	87	263	61	0
6	13	78	2.167	0.333	0.846	1.37	26	66	19	0
4	22	88	5.5	0.432	0.977	1.46	38	86	26	0
7	14	98	2	0.347	1	2	34	98	17	0
9	20	180	2.222	0.233	0.5	1.62	42	90	26	0
8	19	152	2.375	0.178	0.724	1.5	27	110	18	0
8	19	152	2.375	0.184	0.849	1.47	28	129	19	0
7	14	98	2	0.327	0.847	1.45	32	83	22	0
7	11	77	1.571	0.364	0.896	1.47	28	69	19	0
10	251	2510	25.1	0.179	0.515	1.37	449	1293	327	0
7	19	133	2.714	0.278	0.662	1.37	37	88	27	0
8	4	32	0.5	0.25	0.344	8	8	11	1	0
9	45	405	5	0.259	0.805	1.4	105	326	75	0
9	26	234	2.889	0.175	0.517	1.37	41	121	30	0
5	33	165	6.6	0.376	0.903	1.44	62	149	43	0
7	86	602	12.286	0.294	0.701	1.69	177	422	105	0
7	47	329	6.714	0.286	0.717	1.4	94	236	67	0
7	19	133	2.714	0.331	0.729	1.69	44	97	26	0
7	207	1449	29.571	0.249	0.771	1.29	361	1117	279	0
8	30	240	3.75	0.242	0.667	1.35	58	160	43	0
7	19	133	2.714	0.338	0.827	1.67	45	110	27	0
7	41	287	5.857	0.307	0.808	1.52	88	232	58	0
4	4	16	1	0.563	0.938	4.5	9	15	2	0
7	19	133	2.714	0.398	1	1.71	53	133	31	0
7	7	49	1	0.347	1	1.42	17	49	12	0
9	91	819	10.111	0.206	0.731	1.37	169	599	123	0
5	3	15	0.6	0.533	1	2.67	8	15	3	0
7	23	161	3.286	0.329	0.938	1.39	53	151	38	0
6	13	78	2.167	0.359	0.885	1.65	28	69	17	0
7	11	77	1.571	0.364	0.948	1.47	28	73	19	0
9	30	270	3.333	0.285	0.6	1.51	77	162	51	0
7	11	77	1.571	0.364	0.909	1.75	28	70	16	0
6	19	114	3.167	0.289	0.789	1.38	33	90	24	0
7	35	245	5	0.269	0.939	1.32	66	230	50	0
9	48	432	5.333	0.257	0.738	1.41	111	319	79	0
5	4	20	0.8	0.5	0.7	10	10	14	1	0
10	262	2620	26.2	0.185	0.655	1.31	484	1715	369	0
7	25	175	3.571	0.371	1	1.63	65	175	40	0
9	17	153	1.889	0.307	0.987	1.38	47	151	34	0
8	6	48	0.75	0.375	1	1.64	18	48	11	0
5	5	25	1	0.28	0.72	1.75	7	18	4	0
7	54	378	7.714	0.286	0.878	1.4	108	332	77	0
7	53	371	7.571	0.299	0.927	1.29	111	344	86	0
7	14	98	2	0.337	0.898	1.94	33	88	17	0
7	10	70	1.429	0.314	1	1.29	22	70	17	0
6	68	408	11.333	0.257	0.672	1.15	105	274	91	0
6	20	120	3.333	0.333	0.942	1.21	40	113	33	0
6	37	222	6.167	0.306	0.811	1.42	68	180	48	0
5	7	35	1.4	0.457	1	1.45	16	35	11	0
8	8	64	1	0.234	0.953	2.5	15	61	6	0
7	10	70	1.429	0.286	0.7	1.25	20	49	16	0
9	202	1818	22.444	0.087	0.254	1.3	158	462	122	0
9	19	171	2.111	0.275	0.643	1.52	47	110	31	0
6	17	102	2.833	0.294	0.863	1.15	30	88	26	0
6	5	30	0.833	0.333	0.833	1.67	10	25	6	0
9	39	351	4.333	0.256	0.698	1.64	90	245	55	0
7	11	77	1.571	0.221	0.922	1.21	17	71	14	0
6	10	60	1.667	0.267	0.55	1.78	16	33	9	0
7	21	147	3	0.286	0.857	1.35	42	126	31	0
9	44	396	4.889	0.258	0.604	1.38	102	239	74	0
8	10	80	1.25	0.288	0.813	1.64	23	65	14	0
7	19	133	2.714	0.263	0.662	1.35	35	88	26	0
6	20	120	3.333	0.367	0.967	1.38	44	116	32	0
6	44	264	7.333	0.265	0.811	1.23	70	214	57	0
5	43	215	8.6	0.33	0.819	1.16	71	176	61	0
6	10	60	1.667	0.45	0.85	1.93	27	51	14	0
1	65	65	65	0.646	1	3	42	65	14	1
7	8	56	1.143	0.464	0.768	2.17	26	43	12	0
8	10	80	1.25	0.35	1	2	28	80	14	0
7	34	238	4.857	0.462	0.941	2.34	110	224	47	0
24	18	432	0.75	0.139	0.377	2.07	60	163	29	1
8	26	208	3.25	0.423	0.851	2.44	88	177	36	0
